予約番号,実施日,提供会場枝番,明細枝番,予約宴会名称,主会場ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目名称,ﾊﾟｯｹｰｼﾞ商品ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ商品名称,科目ｺｰﾄﾞ,科目名称,商品ｺｰﾄﾞ,商品名称,単価,数量,請求金額(GROSS),請求金額(NET),請求金額(ｻｰﾋﾞｽ料),請求金額(消費税),割引名称,割引率,割引金額
"34391","2026/02/20","1","8","徳島文理大学","230"," ",""," ","","R01","会場料収入","0002","桐(2)","47550.0000","1","47550.0000","43228.0000","0.0000","4322.0000","","0.00","0.0000"
"34581","2026/01/16","9","18","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","R01","会場料収入","0004","会場料「錦」","57200.0000","1","34320.0000","31200.0000","0.0000","3120.0000","割引","40.00","22880.0000"
"34581","2026/01/16","9","19","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","B02","会議お飲物","0001","　ホットコーヒー","550.0000","4","2200.0000","1819.0000","181.0000","200.0000","","0.00","0.0000"
"34581","2026/01/16","9","20","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","M02","内部オプション(会議備品)","0068","　会議用テーブルクロス","330.0000","10","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"34581","2026/01/16","9999","24","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","　ご宴会お料理(個々盛り)","6210.0000","97","602370.0000","499162.0000","48500.0000","54708.0000","","0.00","0.0000"
"34581","2026/01/16","1","24","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","97","586850.0000","485000.0000","48500.0000","53350.0000","","0.00","0.0000"
"34581","2026/01/16","1","24","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","97","15520.0000","14162.0000","0.0000","1358.0000","","0.00","0.0000"
"34581","2026/01/16","1","25","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","F17","食事","0004","　松花堂弁当","2420.0000","2","4840.0000","4000.0000","400.0000","440.0000","","0.00","0.0000"
"34581","2026/01/16","1","26","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","M02","内部オプション(会議備品)","0064","　司会台","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"34581","2026/01/16","1","27","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","M02","内部オプション(会議備品)","0065","　演台","5500.0000","1","5500.0000","5000.0000","0.0000","500.0000","","0.00","0.0000"
"34581","2026/01/16","1","28","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","R02","会場料収入(宴会)","0018","会場料「富士」","184580.0000","1","110748.0000","100680.0000","0.0000","10068.0000","割引","40.00","73832.0000"
"34581","2026/01/16","1","29","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","R02","会場料収入(宴会)","0018","会場料「富士」","184580.0000","1","92290.0000","83900.0000","0.0000","8390.0000","割引","50.00","92290.0000"
"34581","2026/01/16","1","30","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","M03","内部オプション(宴会備品)","0002","　ワイヤレスマイク","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"34581","2026/01/16","1","31","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","M03","内部オプション(宴会備品)","0021","　席札(短冊)","220.0000","27","5940.0000","5400.0000","0.0000","540.0000","","0.00","0.0000"
"34581","2026/01/16","1","32","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","M03","内部オプション(宴会備品)","0013","　会場内吊看板(450×3600)","29150.0000","1","29150.0000","26500.0000","0.0000","2650.0000","","0.00","0.0000"
"34581","2026/01/16","1","33","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","M03","内部オプション(宴会備品)","0040","　投げ入れ花","13200.0000","1","13200.0000","12000.0000","0.0000","1200.0000","","0.00","0.0000"
"34581","2026/01/16","1","34","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","M06","外部オプション(コンパ)","0001","　コンパニオン","19800.0000","5","99000.0000","90000.0000","0.0000","9000.0000","","0.00","0.0000"
"34581","2026/01/16","1","35","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","M03","内部オプション(宴会備品)","0019","　金屏風(半双)","5500.0000","1","5500.0000","5000.0000","0.0000","500.0000","","0.00","0.0000"
"34581","2026/01/16","1","36","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","M03","内部オプション(宴会備品)","0099","　タクシーチケット","50.0000","20","1000.0000","910.0000","0.0000","90.0000","","0.00","0.0000"
"34581","2026/01/16","1","38","愛知県農業土木測量設計技術研究会（ANDK会） ※知事17:35～17:55滞在予定","170"," ",""," ","","B01","ご宴会お飲物","0004","　飲み放題C(2時間以内)","3000.0000","99","297000.0000","245455.0000","24545.0000","27000.0000","","0.00","0.0000"
"34586","2026/01/14","1","1","日比谷総合設備株式会社","170"," ",""," ","","M06","外部オプション(コンパ)","0001","コンパニオン","17600.0000","5","88000.0000","80000.0000","0.0000","8000.0000","","0.00","0.0000"
"34586","2026/01/14","9999","2","日比谷総合設備株式会社","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)"," ",""," ","ご宴会料理(立食ビュッフェ)","7420.0000","88","652960.0000","540848.0000","52800.0000","59312.0000","","0.00","0.0000"
"34586","2026/01/14","1","2","日比谷総合設備株式会社","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","7260.0000","88","638880.0000","528000.0000","52800.0000","58080.0000","","0.00","0.0000"
"34586","2026/01/14","1","2","日比谷総合設備株式会社","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","88","14080.0000","12848.0000","0.0000","1232.0000","","0.00","0.0000"
"34586","2026/01/14","1","3","日比谷総合設備株式会社","170"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2000.0000","110","220000.0000","181819.0000","18181.0000","20000.0000","","0.00","0.0000"
"34586","2026/01/14","1","4","日比谷総合設備株式会社","170"," ",""," ","","B01","ご宴会お飲物","1999","樽酒","108900.0000","1","108900.0000","90000.0000","9000.0000","9900.0000","","0.00","0.0000"
"34586","2026/01/14","1","5","日比谷総合設備株式会社","170"," ",""," ","","M03","内部オプション(宴会備品)","0098","木枡","550.0000","100","55000.0000","50000.0000","0.0000","5000.0000","","0.00","0.0000"
"34586","2026/01/14","1","6","日比谷総合設備株式会社","170"," ",""," ","","M03","内部オプション(宴会備品)","0011","会場内吊看板　ﾎﾃﾙ作成(600×360","15125.0000","1","15125.0000","13750.0000","0.0000","1375.0000","","0.00","0.0000"
"34586","2026/01/14","1","7","日比谷総合設備株式会社","170"," ",""," ","","M03","内部オプション(宴会備品)","0029","式次第　ﾎﾃﾙ作成(900×1800。ご","15125.0000","1","15125.0000","13750.0000","0.0000","1375.0000","","0.00","0.0000"
"34586","2026/01/14","1","8","日比谷総合設備株式会社","170"," ",""," ","","M03","内部オプション(宴会備品)","0040","投げ入れ花(ご宴会)","11000.0000","1","11000.0000","10000.0000","0.0000","1000.0000","","0.00","0.0000"
"34587","2026/01/14","9999","1","情報労連 愛知県協議会","260","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)"," ",""," ","ご宴会料理(立食ビュッフェ)","6210.0000","144","894240.0000","741024.0000","72000.0000","81216.0000","","0.00","0.0000"
"34587","2026/01/14","1","1","情報労連 愛知県協議会","260","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","144","871200.0000","720000.0000","72000.0000","79200.0000","","0.00","0.0000"
"34587","2026/01/14","1","1","情報労連 愛知県協議会","260","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","144","23040.0000","21024.0000","0.0000","2016.0000","","0.00","0.0000"
"34587","2026/01/14","1","2","情報労連 愛知県協議会","260"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","180","396000.0000","327273.0000","32727.0000","36000.0000","","0.00","0.0000"
"34587","2026/01/14","1","3","情報労連 愛知県協議会","260"," ",""," ","","R02","会場料収入(宴会)","0004","鶴","177200.0000","1","88600.0000","80546.0000","0.0000","8054.0000","割引","50.00","88600.0000"
"34587","2026/01/14","1","4","情報労連 愛知県協議会","260"," ",""," ","","R01","会場料収入","0004","錦","98900.0000","1","29670.0000","26973.0000","0.0000","2697.0000","割引","70.00","69230.0000"
"34587","2026/01/14","1","5","情報労連 愛知県協議会","260"," ",""," ","","M02","内部オプション(会議備品)","0072","ワイヤレスマイク","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"34587","2026/01/14","1","6","情報労連 愛知県協議会","260"," ",""," ","","M02","内部オプション(会議備品)","0012","会場内吊看板　板のみ(600×3600","1100.0000","1","1100.0000","1000.0000","0.0000","100.0000","","0.00","0.0000"
"34587","2026/01/14","1","7","情報労連 愛知県協議会","260"," ",""," ","","M03","内部オプション(宴会備品)","0040","投げ入れ花(ご宴会)","11000.0000","1","11000.0000","10000.0000","0.0000","1000.0000","","0.00","0.0000"
"34594","2026/02/16","2","1","日本テニス産業セミナー","170"," ",""," ","","R01","会場料収入","0018","鶴","473000.0000","1","402050.0000","365500.0000","0.0000","36550.0000","割引","15.00","70950.0000"
"34594","2026/02/16","2","2","日本テニス産業セミナー","170"," ",""," ","","M02","内部オプション(会議備品)","0003","スクリーン(3000×2400)","17600.0000","2","35200.0000","32000.0000","0.0000","3200.0000","","0.00","0.0000"
"34594","2026/02/16","2","3","日本テニス産業セミナー","170"," ",""," ","","M02","内部オプション(会議備品)","0008","プロジェクター(3000～3500lm)","33000.0000","2","66000.0000","60000.0000","0.0000","6000.0000","","0.00","0.0000"
"34594","2026/02/16","2","4","日本テニス産業セミナー","170"," ",""," ","","M02","内部オプション(会議備品)","0064","司会台","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"34594","2026/02/16","2","5","日本テニス産業セミナー","170"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","5500.0000","5000.0000","0.0000","500.0000","","0.00","0.0000"
"34594","2026/02/16","2","6","日本テニス産業セミナー","170"," ",""," ","","M02","内部オプション(会議備品)","0072","ワイヤレスマイク","3300.0000","5","16500.0000","15000.0000","0.0000","1500.0000","","0.00","0.0000"
"34594","2026/02/16","2","7","日本テニス産業セミナー","170"," ",""," ","","M02","内部オプション(会議備品)","0066","ステージ(1200×2400)","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"34594","2026/02/16","2","8","日本テニス産業セミナー","170"," ",""," ","","M02","内部オプション(会議備品)","0068","会議用ﾃｰﾌﾞﾙｸﾛｽ","330.0000","0","0.0000","0.0000","0.0000","0.0000","","0.00","0.0000"
"34594","2026/02/16","9999","9","日本テニス産業セミナー","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)"," ",""," ","ご宴会料理(立食ビュッフェ)","6210.0000","140","869400.0000","720440.0000","70000.0000","78960.0000","","0.00","0.0000"
"34594","2026/02/16","3","9","日本テニス産業セミナー","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","140","847000.0000","700000.0000","70000.0000","77000.0000","","0.00","0.0000"
"34594","2026/02/16","3","9","日本テニス産業セミナー","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","140","22400.0000","20440.0000","0.0000","1960.0000","","0.00","0.0000"
"34594","2026/02/16","3","10","日本テニス産業セミナー","170"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","140","308000.0000","254546.0000","25454.0000","28000.0000","","0.00","0.0000"
"34594","2026/02/16","3","11","日本テニス産業セミナー","170"," ",""," ","","R02","会場料収入(宴会)","0018","富士","177200.0000","1","88600.0000","80546.0000","0.0000","8054.0000","割引","50.00","88600.0000"
"34594","2026/02/16","3","12","日本テニス産業セミナー","170"," ",""," ","","M03","内部オプション(宴会備品)","0002","ワイヤレスマイク(ご宴会)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"34594","2026/02/16","3","13","日本テニス産業セミナー","170"," ",""," ","","M03","内部オプション(宴会備品)","0004","司会台(ご宴会)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"34594","2026/02/16","2","14","日本テニス産業セミナー","170"," ",""," ","","M10","ミスク(会議ミスク)","0020","外注弁当(紙箱,パック茶付)","1650.0000","150","247500.0000","225000.0000","0.0000","22500.0000","","0.00","0.0000"
"34594","2026/02/16","1","15","日本テニス産業セミナー","170"," ",""," ","","R01","会場料収入","0025","橘","85700.0000","1","85700.0000","77910.0000","0.0000","7790.0000","","0.00","0.0000"
"34594","2026/02/16","1","16","日本テニス産業セミナー","170"," ",""," ","","M02","内部オプション(会議備品)","0068","会議用ﾃｰﾌﾞﾙｸﾛｽ","330.0000","0","0.0000","0.0000","0.0000","0.0000","","0.00","0.0000"
"34594","2026/02/16","1","17","日本テニス産業セミナー","170"," ",""," ","","M10","ミスク(会議ミスク)","0020","外注弁当(紙箱,パック茶付)","1650.0000","10","16500.0000","15000.0000","0.0000","1500.0000","","0.00","0.0000"
"34594","2026/02/16","2","18","日本テニス産業セミナー","170"," ",""," ","","X03","宿泊(見積/ダミー明細用)","0001","ご宿泊(1泊朝食SGL)","8800.0000","50","440000.0000","400000.0000","0.0000","40000.0000","","0.00","0.0000"
"34594","2026/02/16","2","19","日本テニス産業セミナー","170"," ",""," ","","X03","宿泊(見積/ダミー明細用)","0001","ご宿泊(1泊朝食SGL)","8800.0000","50","440000.0000","400000.0000","0.0000","40000.0000","","0.00","0.0000"
"34598","2025/12/21","3","1","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200"," ",""," ","","R01","会場料収入","0021","御会議室料金【7F葵の間】","78700.0000","1","59025.0000","53660.0000","0.0000","5365.0000","割引","25.00","19675.0000"
"34598","2025/12/21","3","2","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","3300.0000","2","3300.0000","3000.0000","0.0000","300.0000","割引","50.00","3300.0000"
"34598","2025/12/21","3","3","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1650.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","1650.0000"
"34598","2025/12/21","9999","5","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","50","310500.0000","259800.0000","22500.0000","28200.0000","","0.00","0.0000"
"34598","2025/12/21","3","5","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","5445.0000","50","272250.0000","225000.0000","22500.0000","24750.0000","","0.00","0.0000"
"34598","2025/12/21","3","5","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","50","8000.0000","7300.0000","0.0000","700.0000","","0.00","0.0000"
"34598","2025/12/21","3","5","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R01","会場料収入","0015","竹","605.0000","50","30250.0000","27500.0000","0.0000","2750.0000","","0.00","0.0000"
"34598","2025/12/21","3","7","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200"," ",""," ","","M06","外部オプション(コンパ)","0001","コンパニオン","19800.0000","6","118800.0000","108000.0000","0.0000","10800.0000","","0.00","0.0000"
"34598","2025/12/21","3","8","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200"," ",""," ","","R02","会場料収入(宴会)","0003","御会場費【4F竹の間】","52700.0000","1","10540.0000","9582.0000","0.0000","958.0000","割引","80.00","42160.0000"
"34598","2025/12/21","3","9","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200"," ",""," ","","M03","内部オプション(宴会備品)","0001","マイク","3300.0000","2","3300.0000","3000.0000","0.0000","300.0000","割引","50.00","3300.0000"
"34598","2025/12/21","3","10","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200"," ",""," ","","M03","内部オプション(宴会備品)","0017","看板 ﾎﾃﾙ作成(450×3600)","29150.0000","1","14575.0000","13250.0000","0.0000","1325.0000","割引","50.00","14575.0000"
"34598","2025/12/21","3","11","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200"," ",""," ","","B01","ご宴会お飲物","0003","飲み放題B(2時間)","2600.0000","50","130000.0000","107439.0000","10743.0000","11818.0000","","0.00","0.0000"
"34598","2025/12/21","3","13","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200"," ",""," ","","R01","会場料収入","0028","御控え室料金【8F伏見の間】","20400.0000","1","15300.0000","13910.0000","0.0000","1390.0000","割引","25.00","5100.0000"
"34598","2025/12/21","3","15","第一日本接骨師会【葵】幹事様来館10:00/本番10:30","200"," ",""," ","","B02","会議お飲物","0001","ホットコーヒー","550.0000","8","4400.0000","3637.0000","363.0000","400.0000","","0.00","0.0000"
"34608","2025/12/20","1","1","名古屋市ソフトボール記録委員会【楓】受付17:30/本番18:00","340"," ",""," ","","R01","会場料収入","0027","会場料「伏見」","20400.0000","1","20400.0000","18546.0000","0.0000","1854.0000","","0.00","0.0000"
"34608","2025/12/20","2","2","名古屋市ソフトボール記録委員会【楓】受付17:30/本番18:00","340"," ",""," ","","R02","会場料収入(宴会)","0011","会場料「楓」","68500.0000","1","34250.0000","31137.0000","0.0000","3113.0000","割引","50.00","34250.0000"
"34608","2025/12/20","9999","3","名古屋市ソフトボール記録委員会【楓】受付17:30/本番18:00","340","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","　ご宴会お料理(個々盛り)","6210.0000","29","180090.0000","149234.0000","14500.0000","16356.0000","","0.00","0.0000"
"34608","2025/12/20","2","3","名古屋市ソフトボール記録委員会【楓】受付17:30/本番18:00","340","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","29","175450.0000","145000.0000","14500.0000","15950.0000","","0.00","0.0000"
"34608","2025/12/20","2","3","名古屋市ソフトボール記録委員会【楓】受付17:30/本番18:00","340","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","29","4640.0000","4234.0000","0.0000","406.0000","","0.00","0.0000"
"34608","2025/12/20","2","4","名古屋市ソフトボール記録委員会【楓】受付17:30/本番18:00","340"," ",""," ","","M03","内部オプション(宴会備品)","0002","　ワイヤレスマイク","3300.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","6600.0000"
"34608","2025/12/20","2","5","名古屋市ソフトボール記録委員会【楓】受付17:30/本番18:00","340"," ",""," ","","B01","ご宴会お飲物","0002","　飲み放題A(2時間)","2200.0000","29","63800.0000","52728.0000","5272.0000","5800.0000","","0.00","0.0000"
"34615","2026/02/16","1","1","京都府立朱雀高校定時制","210"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","32","104544.0000","86400.0000","8640.0000","9504.0000","","0.00","0.0000"
"34615","2026/02/16","2","2","京都府立朱雀高校定時制","210"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","32","104544.0000","86400.0000","8640.0000","9504.0000","","0.00","0.0000"
"34615","2026/02/16","1","3","京都府立朱雀高校定時制","210"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","32","2112.0000","1920.0000","0.0000","192.0000","","0.00","0.0000"
"34615","2026/02/16","2","4","京都府立朱雀高校定時制","210"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","32","2112.0000","1920.0000","0.0000","192.0000","","0.00","0.0000"
"34625","2026/01/21","9999","1","日本化粧品工業会　中部日本地区　新年賀詞交換会","290","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)"," ",""," ","ご宴会料理(立食ビュッフェ)","6210.0000","115","714150.0000","591790.0000","57500.0000","64860.0000","","0.00","0.0000"
"34625","2026/01/21","1","1","日本化粧品工業会　中部日本地区　新年賀詞交換会","290","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","115","695750.0000","575000.0000","57500.0000","63250.0000","","0.00","0.0000"
"34625","2026/01/21","1","1","日本化粧品工業会　中部日本地区　新年賀詞交換会","290","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","115","18400.0000","16790.0000","0.0000","1610.0000","","0.00","0.0000"
"34625","2026/01/21","1","2","日本化粧品工業会　中部日本地区　新年賀詞交換会","290"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","115","253000.0000","209091.0000","20909.0000","23000.0000","","0.00","0.0000"
"34625","2026/01/21","1","3","日本化粧品工業会　中部日本地区　新年賀詞交換会","290"," ",""," ","","R02","会場料収入(宴会)","0007","紬","151200.0000","1","75600.0000","68728.0000","0.0000","6872.0000","割引","50.00","75600.0000"
"34630","2025/12/19","9999","1","福富金属株式会社","290","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","卓盛り料理","6210.0000","83","515430.0000","427118.0000","41500.0000","46812.0000","","0.00","0.0000"
"34630","2025/12/19","1","1","福富金属株式会社","290","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","83","502150.0000","415000.0000","41500.0000","45650.0000","","0.00","0.0000"
"34630","2025/12/19","1","1","福富金属株式会社","290","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","83","13280.0000","12118.0000","0.0000","1162.0000","","0.00","0.0000"
"34790","2025/12/18","2","1","浦安工業株式会社","300"," ",""," ","","R01","会場料収入","0021","紬(2)","70900.0000","1","60265.0000","54787.0000","0.0000","5478.0000","割引","15.00","10635.0000"
"34790","2025/12/18","2","2","浦安工業株式会社","300"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","3300.0000","3","0.0000","0.0000","0.0000","0.0000","割引","100.00","9900.0000"
"34790","2025/12/18","2","3","浦安工業株式会社","300"," ",""," ","","M02","内部オプション(会議備品)","0064","司会台","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"34790","2025/12/18","2","4","浦安工業株式会社","300"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","5500.0000"
"34790","2025/12/18","2","5","浦安工業株式会社","300"," ",""," ","","M02","内部オプション(会議備品)","0066","ステージ(1200×2400)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"34790","2025/12/18","2","6","浦安工業株式会社","300"," ",""," ","","R02","会場料収入(宴会)","0009","紬(1)","77800.0000","1","23340.0000","21219.0000","0.0000","2121.0000","割引","70.00","54460.0000"
"34790","2025/12/18","2","7","浦安工業株式会社","300"," ",""," ","","M03","内部オプション(宴会備品)","0002","ワイヤレスマイク(ご宴会)","3300.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","6600.0000"
"34790","2025/12/18","2","8","浦安工業株式会社","300"," ",""," ","","M03","内部オプション(宴会備品)","0031","ホワイトボード(ご宴会)","1650.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","1650.0000"
"34790","2025/12/18","2","9","浦安工業株式会社","300"," ",""," ","","M03","内部オプション(宴会備品)","0005","ステージ(1200×2400。ご宴会)","3300.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","6600.0000"
"34790","2025/12/18","2","10","浦安工業株式会社","300"," ",""," ","","M06","外部オプション(コンパ)","0004","コンパニオンお持込料","1980.0000","6","11880.0000","10800.0000","0.0000","1080.0000","","0.00","0.0000"
"34790","2025/12/18","9999","11","浦安工業株式会社","300","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","51","316710.0000","262446.0000","25500.0000","28764.0000","","0.00","0.0000"
"34790","2025/12/18","2","11","浦安工業株式会社","300","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","51","308550.0000","255000.0000","25500.0000","28050.0000","","0.00","0.0000"
"34790","2025/12/18","2","11","浦安工業株式会社","300","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","51","8160.0000","7446.0000","0.0000","714.0000","","0.00","0.0000"
"34790","2025/12/18","2","12","浦安工業株式会社","300"," ",""," ","","B01","ご宴会お飲物","0003","飲み放題B(2時間)","2600.0000","51","132600.0000","109588.0000","10958.0000","12054.0000","","0.00","0.0000"
"34794","2026/02/13","2","1","しげんさいせいネット","270"," ",""," ","","R01","会場料収入","0024","楓","68500.0000","1","68500.0000","62273.0000","0.0000","6227.0000","","0.00","0.0000"
"34794","2026/02/13","3","2","しげんさいせいネット","270"," ",""," ","","R02","会場料収入(宴会)","0006","鶴(2)","282100.0000","1","282100.0000","256455.0000","0.0000","25645.0000","","0.00","0.0000"
