予約番号,実施日,提供会場枝番,明細枝番,予約宴会名称,主会場ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目名称,ﾊﾟｯｹｰｼﾞ商品ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ商品名称,科目ｺｰﾄﾞ,科目名称,商品ｺｰﾄﾞ,商品名称,単価,数量,請求金額(GROSS),請求金額(NET),請求金額(ｻｰﾋﾞｽ料),請求金額(消費税),割引名称,割引率,割引金額
"33168","2025/05/29","1","2","京都市立春日野小学校","180"," ",""," ","","M10","ミスク(会議ミスク)","0014","食事用ペットボトルお茶(500ml)","66.0000","55","3630.0000","3300.0000","0.0000","330.0000","","0.00","0.0000"
"33260","2025/05/15","1","1","京都市立勧修小学校","180"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","60","196020.0000","162000.0000","16200.0000","17820.0000","","0.00","0.0000"
"33260","2025/05/15","1","2","京都市立勧修小学校","180"," ",""," ","","M10","ミスク(会議ミスク)","0014","食事用ペットボトルお茶(500ml)","66.0000","60","3960.0000","3600.0000","0.0000","360.0000","","0.00","0.0000"
"33279","2025/04/01","1","1","ゲオホールディングス","260"," ",""," ","","R01","会場料収入","0019","会場料「紬」","404800.0000","1","404800.0000","368000.0000","0.0000","36800.0000","","0.00","0.0000"
"33279","2025/04/01","1","2","ゲオホールディングス","260"," ",""," ","","M02","内部オプション(会議備品)","0064","司会台","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"33279","2025/04/01","1","3","ゲオホールディングス","260"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","5500.0000","5000.0000","0.0000","500.0000","","0.00","0.0000"
"33279","2025/04/01","1","4","ゲオホールディングス","260"," ",""," ","","M02","内部オプション(会議備品)","0004","ワイヤレスマイク","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"33279","2025/04/01","1","5","ゲオホールディングス","260"," ",""," ","","M02","内部オプション(会議備品)","0003","スクリーン(3000×2400)","17600.0000","1","17600.0000","16000.0000","0.0000","1600.0000","","0.00","0.0000"
"33279","2025/04/01","1","6","ゲオホールディングス","260"," ",""," ","","M02","内部オプション(会議備品)","0008","プロジェクター","33000.0000","1","33000.0000","30000.0000","0.0000","3000.0000","","0.00","0.0000"
"33279","2025/04/01","1","7","ゲオホールディングス","260"," ",""," ","","M02","内部オプション(会議備品)","0099","音声出力ケーブル","1650.0000","1","1650.0000","1500.0000","0.0000","150.0000","","0.00","0.0000"
"33279","2025/04/01","1","8","ゲオホールディングス","260"," ",""," ","","M02","内部オプション(会議備品)","0011","会場内吊看板(外注,600×3600)","30250.0000","1","30250.0000","27500.0000","0.0000","2750.0000","","0.00","0.0000"
"33279","2025/04/01","1","9","ゲオホールディングス","260"," ",""," ","","M02","内部オプション(会議備品)","0047","投げ入れ花","11000.0000","1","11000.0000","10000.0000","0.0000","1000.0000","","0.00","0.0000"
"33279","2025/04/01","1","10","ゲオホールディングス","260"," ",""," ","","M02","内部オプション(会議備品)","0066","ステージ(1200×2400)","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"33279","2025/04/01","2","11","ゲオホールディングス","260"," ",""," ","","R01","会場料収入","0018","会場料「鶴」","177200.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","177200.0000"
"33279","2025/04/01","9999","12","ゲオホールディングス","260","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)"," ",""," ","ご宴会料理(立食ビュッフェ)","6210.0000","200","1242000.0000","1029200.0000","100000.0000","112800.0000","","0.00","0.0000"
"33279","2025/04/01","2","12","ゲオホールディングス","260","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","200","1210000.0000","1000000.0000","100000.0000","110000.0000","","0.00","0.0000"
"33279","2025/04/01","2","12","ゲオホールディングス","260","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","200","32000.0000","29200.0000","0.0000","2800.0000","","0.00","0.0000"
"33279","2025/04/01","2","13","ゲオホールディングス","260"," ",""," ","","M03","内部オプション(宴会備品)","0001","ワイヤレスマイク","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"33279","2025/04/01","2","14","ゲオホールディングス","260"," ",""," ","","M03","内部オプション(宴会備品)","0005","ステージ(1200×2400)","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"33279","2025/04/01","2","15","ゲオホールディングス","260"," ",""," ","","M03","内部オプション(宴会備品)","0019","金屏風(半双)","5500.0000","1","5500.0000","5000.0000","0.0000","500.0000","","0.00","0.0000"
"33279","2025/04/01","2","16","ゲオホールディングス","260"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題Ａコース(2時間)","2200.0000","200","440000.0000","363637.0000","36363.0000","40000.0000","","0.00","0.0000"
"33279","2025/04/01","2","17","ゲオホールディングス","260"," ",""," ","","X03","宿泊(見積/ダミー明細用)","0001","ご宿泊(1泊朝食禁煙SGL)","8480.0000","60","508800.0000","462546.0000","0.0000","46254.0000","","0.00","0.0000"
"33279","2025/04/01","2","18","ゲオホールディングス","260"," ",""," ","","X03","宿泊(見積/ダミー明細用)","0003","ご宿泊(1泊朝食TWNお1人様当り)","7980.0000","60","478800.0000","435273.0000","0.0000","43527.0000","","0.00","0.0000"
"33281","2025/05/17","1","1","白峰会","350"," ",""," ","","R01","会場料収入","0025","橘","30300.0000","1","30300.0000","27546.0000","0.0000","2754.0000","","0.00","0.0000"
"33281","2025/05/17","1","2","白峰会","350"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","1","2200.0000","2000.0000","0.0000","200.0000","","0.00","0.0000"
"33281","2025/05/17","1","3","白峰会","350"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1100.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","1100.0000"
"33330","2025/04/11","9999","1","東日電設株式会社　1班","210","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","46","285660.0000","236716.0000","23000.0000","25944.0000","","0.00","0.0000"
"33330","2025/04/11","1","1","東日電設株式会社　1班","210","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","46","278300.0000","230000.0000","23000.0000","25300.0000","","0.00","0.0000"
"33330","2025/04/11","1","1","東日電設株式会社　1班","210","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","46","7360.0000","6716.0000","0.0000","644.0000","","0.00","0.0000"
"33330","2025/04/11","1","2","東日電設株式会社　1班","210"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2000.0000","46","92000.0000","76034.0000","7603.0000","8363.0000","","0.00","0.0000"
"33330","2025/04/11","1","3","東日電設株式会社　1班","210"," ",""," ","","R02","会場料収入(宴会)","0002","竹","52700.0000","1","26350.0000","23955.0000","0.0000","2395.0000","割引","50.00","26350.0000"
"33330","2025/04/11","1","4","東日電設株式会社　1班","210"," ",""," ","","M06","外部オプション(コンパ)","0001","コンパニオン","17600.0000","5","88000.0000","80000.0000","0.0000","8000.0000","","0.00","0.0000"
"33331","2025/04/18","9999","1","東日電設株式会社　2班","210","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","46","285660.0000","236716.0000","23000.0000","25944.0000","","0.00","0.0000"
"33331","2025/04/18","1","1","東日電設株式会社　2班","210","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","46","278300.0000","230000.0000","23000.0000","25300.0000","","0.00","0.0000"
"33331","2025/04/18","1","1","東日電設株式会社　2班","210","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","46","7360.0000","6716.0000","0.0000","644.0000","","0.00","0.0000"
"33331","2025/04/18","1","2","東日電設株式会社　2班","210"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2000.0000","46","92000.0000","76034.0000","7603.0000","8363.0000","","0.00","0.0000"
"33331","2025/04/18","1","3","東日電設株式会社　2班","210"," ",""," ","","R02","会場料収入(宴会)","0002","竹","52700.0000","1","26350.0000","23955.0000","0.0000","2395.0000","割引","50.00","26350.0000"
"33331","2025/04/18","1","4","東日電設株式会社　2班","210"," ",""," ","","M06","外部オプション(コンパ)","0001","コンパニオン","17600.0000","5","88000.0000","80000.0000","0.0000","8000.0000","","0.00","0.0000"
"33342","2025/04/26","1","1","愛知県教友会","260"," ",""," ","","R01","会場料収入","0018","鶴","177200.0000","1","177200.0000","161091.0000","0.0000","16109.0000","","0.00","0.0000"
"33342","2025/04/26","1","2","愛知県教友会","260"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","3300.0000","4","6600.0000","6000.0000","0.0000","600.0000","割引","0.00","6600.0000"
"33342","2025/04/26","1","3","愛知県教友会","260"," ",""," ","","M02","内部オプション(会議備品)","0014","会場内吊看板　板のみ(450×3600","1100.0000","1","1100.0000","1000.0000","0.0000","100.0000","","0.00","0.0000"
"33342","2025/04/26","1","4","愛知県教友会","260"," ",""," ","","M02","内部オプション(会議備品)","0099","司会台","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"33342","2025/04/26","1","5","愛知県教友会","260"," ",""," ","","M02","内部オプション(会議備品)","0099","演台","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","5500.0000"
"33342","2025/04/26","1","6","愛知県教友会","260"," ",""," ","","M02","内部オプション(会議備品)","0099","表彰盆","1100.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","1100.0000"
"33342","2025/04/26","1","7","愛知県教友会","260"," ",""," ","","R01","会場料収入","0025","橘","81200.0000","1","81200.0000","73819.0000","0.0000","7381.0000","","0.00","0.0000"
"33342","2025/04/26","9999","8","愛知県教友会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","150","931500.0000","771900.0000","75000.0000","84600.0000","","0.00","0.0000"
"33342","2025/04/26","1","8","愛知県教友会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","150","907500.0000","750000.0000","75000.0000","82500.0000","","0.00","0.0000"
"33342","2025/04/26","1","8","愛知県教友会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","150","24000.0000","21900.0000","0.0000","2100.0000","","0.00","0.0000"
"33342","2025/04/26","1","9","愛知県教友会","260"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","150","330000.0000","272728.0000","27272.0000","30000.0000","","0.00","0.0000"
"33352","2025/04/15","1","18","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","R01","会場料収入","0024","会場料「楓」","68500.0000","1","68500.0000","62273.0000","0.0000","6227.0000","","0.00","0.0000"
"33352","2025/04/15","1","19","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","B02","会議お飲物","0001","ホットコーヒー","550.0000","43","23650.0000","19546.0000","1954.0000","2150.0000","","0.00","0.0000"
"33352","2025/04/15","1","20","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","5500.0000","5000.0000","0.0000","500.0000","","0.00","0.0000"
"33352","2025/04/15","1","21","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M02","内部オプション(会議備品)","0068","会議用テーブルクロス","330.0000","8","0.0000","0.0000","0.0000","0.0000","割引","100.00","2640.0000"
"33352","2025/04/15","1","22","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M02","内部オプション(会議備品)","0072","ワイヤレスマイク","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"33352","2025/04/15","1","23","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M02","内部オプション(会議備品)","0013","会場内吊看板(450×3600)","29150.0000","1","29150.0000","26500.0000","0.0000","2650.0000","","0.00","0.0000"
"33352","2025/04/15","3","27","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","R01","会場料収入","0025","会場料「橘」","31200.0000","1","31200.0000","28364.0000","0.0000","2836.0000","","0.00","0.0000"
"33352","2025/04/15","3","28","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M02","内部オプション(会議備品)","0068","会議用テーブルクロス","330.0000","10","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"33352","2025/04/15","3","29","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","B02","会議お飲物","0001","ホットコーヒー","550.0000","0","0.0000","0.0000","0.0000","0.0000","","0.00","0.0000"
"33352","2025/04/15","5","33","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","R02","会場料収入(宴会)","0004","会場料「鶴」","460800.0000","1","230400.0000","209455.0000","0.0000","20945.0000","割引","50.00","230400.0000"
"33352","2025/04/15","9999","34","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","148","919080.0000","761608.0000","74000.0000","83472.0000","","0.00","0.0000"
"33352","2025/04/15","5","34","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","148","895400.0000","740000.0000","74000.0000","81400.0000","","0.00","0.0000"
"33352","2025/04/15","5","34","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","148","23680.0000","21608.0000","0.0000","2072.0000","","0.00","0.0000"
"33352","2025/04/15","5","35","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M03","内部オプション(宴会備品)","0004","司会台","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"33352","2025/04/15","5","37","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M03","内部オプション(宴会備品)","0002","ワイヤレスマイク","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"33352","2025/04/15","5","38","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M03","内部オプション(宴会備品)","0005","ステージ(1200×2400)","3300.0000","5","16500.0000","15000.0000","0.0000","1500.0000","","0.00","0.0000"
"33352","2025/04/15","5","39","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M03","内部オプション(宴会備品)","0019","金屏風(半双)","5500.0000","2","11000.0000","10000.0000","0.0000","1000.0000","","0.00","0.0000"
"33352","2025/04/15","5","40","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M03","内部オプション(宴会備品)","0021","　席札(短冊)","220.0000","45","4950.0000","4500.0000","0.0000","450.0000","割引","50.00","4950.0000"
"33352","2025/04/15","5","41","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M03","内部オプション(宴会備品)","0013","会場内吊看板(450×3600)","32450.0000","1","32450.0000","29500.0000","0.0000","2950.0000","","0.00","0.0000"
"33352","2025/04/15","5","42","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M03","内部オプション(宴会備品)","0040","投げ入れ花","11000.0000","1","11000.0000","10000.0000","0.0000","1000.0000","","0.00","0.0000"
"33352","2025/04/15","5","44","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M06","外部オプション(コンパ)","0001","コンパニオン","17600.0000","6","105600.0000","96000.0000","0.0000","9600.0000","","0.00","0.0000"
"33352","2025/04/15","5","45","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","M03","内部オプション(宴会備品)","0099","タクシーチケット","50.0000","20","1000.0000","910.0000","0.0000","90.0000","","0.00","0.0000"
"33352","2025/04/15","5","46","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","B01","ご宴会お飲物","0004","飲み放題C(2時間)","3000.0000","150","450000.0000","371901.0000","37190.0000","40909.0000","","0.00","0.0000"
"33352","2025/04/15","5","47","愛知県農業土木測量設計技術研究会（ＡＮＤＫ会） 15:00H.C.×50(楓)＋α","260"," ",""," ","","F17","食事","0004","　松花堂弁当","4840.0000","2","9680.0000","8000.0000","800.0000","880.0000","","0.00","0.0000"
"33362","2025/04/10","1","1","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","R01","会場料収入","0019","御会議室料金","332700.0000","1","228200.0000","207455.0000","0.0000","20745.0000","割引","0.00","104500.0000"
"33362","2025/04/10","1","2","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","R01","会場料収入","0027","御会議室(待合室)料金","24300.0000","1","17010.0000","15464.0000","0.0000","1546.0000","割引","0.00","7290.0000"
"33362","2025/04/10","1","3","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","3300.0000","2","0.0000","0.0000","0.0000","0.0000","割引","0.00","6600.0000"
"33362","2025/04/10","1","4","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","0.00","5500.0000"
"33362","2025/04/10","1","5","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","M02","内部オプション(会議備品)","0099","表彰盆","550.0000","1","0.0000","0.0000","0.0000","0.0000","割引","0.00","550.0000"
"33362","2025/04/10","1","6","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","B02","会議お飲物","0008","ペットボトルお茶(500ml)","363.0000","90","32670.0000","27000.0000","2700.0000","2970.0000","","0.00","0.0000"
"33362","2025/04/10","9999","7","ＪＡあいち尾東　※準備12:00","290","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","8630.0000","90","776700.0000","643140.0000","63000.0000","70560.0000","","0.00","0.0000"
"33362","2025/04/10","3","7","ＪＡあいち尾東　※準備12:00","290","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","8470.0000","90","762300.0000","630000.0000","63000.0000","69300.0000","","0.00","0.0000"
"33362","2025/04/10","3","7","ＪＡあいち尾東　※準備12:00","290","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","90","14400.0000","13140.0000","0.0000","1260.0000","","0.00","0.0000"
"33362","2025/04/10","3","9","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","M03","内部オプション(宴会備品)","0001","マイク","3300.0000","2","0.0000","0.0000","0.0000","0.0000","割引","0.00","6600.0000"
"33362","2025/04/10","3","10","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","M03","内部オプション(宴会備品)","0004","司会台","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","0.00","3300.0000"
"33362","2025/04/10","1","11","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","M02","内部オプション(会議備品)","0026","浴衣","550.0000","5","2750.0000","2500.0000","0.0000","250.0000","","0.00","0.0000"
"33362","2025/04/10","3","12","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","M03","内部オプション(宴会備品)","0099","ステージ","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"33362","2025/04/10","1","14","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","R02","会場料収入(宴会)","0004","宴会場会場費","177200.0000","1","0.0000","0.0000","0.0000","0.0000","割引","0.00","177200.0000"
"33362","2025/04/10","3","15","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","X03","宿泊(見積/ダミー明細用)","0001","ご宿泊(1泊朝食SGL)","8480.0000","85","705500.0000","641364.0000","0.0000","64136.0000","割引","0.00","15300.0000"
"33362","2025/04/10","3","16","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","X03","宿泊(見積/ダミー明細用)","0003","ご宿泊(1泊朝食TWNｼﾝｸﾞﾙﾕｰｽ)","13860.0000","5","69300.0000","63000.0000","0.0000","6300.0000","","0.00","0.0000"
"33362","2025/04/10","1","17","ＪＡあいち尾東　※準備12:00","290"," ",""," ","","B01","ご宴会お飲物","0004","飲み放題C(2時間)","3000.0000","90","270000.0000","223141.0000","22314.0000","24545.0000","","0.00","0.0000"
"33365","2025/04/19","2","1","イオンビッグ株式会社　入社式・研修会場","260"," ",""," ","","R01","会場料収入","0019","紬","465300.0000","10","3489750.0000","3172500.0000","0.0000","317250.0000","割引","25.00","1163250.0000"
"33365","2025/04/19","2","2","イオンビッグ株式会社　入社式・研修会場","260"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1650.0000","20","33000.0000","30000.0000","0.0000","3000.0000","","0.00","0.0000"
"33365","2025/04/19","2","3","イオンビッグ株式会社　入社式・研修会場","260"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","3300.0000","10","33000.0000","30000.0000","0.0000","3000.0000","","0.00","0.0000"
"33365","2025/04/19","2","4","イオンビッグ株式会社　入社式・研修会場","260"," ",""," ","","M02","内部オプション(会議備品)","0003","スクリーン(3000×2400)","17600.0000","10","176000.0000","160000.0000","0.0000","16000.0000","","0.00","0.0000"
"33365","2025/04/19","15","5","イオンビッグ株式会社　入社式・研修会場","260"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3333.0000","1000","3333000.0000","2754546.0000","275454.0000","303000.0000","","0.00","0.0000"
"33365","2025/04/19","15","7","イオンビッグ株式会社　入社式・研修会場","260"," ",""," ","","X03","宿泊(見積/ダミー明細用)","0001","ご宿泊(1泊朝食SGL)","8800.0000","800","7040000.0000","6400000.0000","0.0000","640000.0000","","0.00","0.0000"
"33365","2025/04/19","15","8","イオンビッグ株式会社　入社式・研修会場","260"," ",""," ","","M10","ミスク(会議ミスク)","0020","外注弁当(紙箱,パック茶付)","1210.0000","1000","1210000.0000","1100000.0000","0.0000","110000.0000","","0.00","0.0000"
"33365","2025/04/19","23","9","イオンビッグ株式会社　入社式・研修会場","260"," ",""," ","","R01","会場料収入","0025","橘","85700.0000","1","64275.0000","58432.0000","0.0000","5843.0000","割引","25.00","21425.0000"
"33404","2025/05/16","2","1","愛知県高等学校野球連盟","180"," ",""," ","","R01","会場料収入","0011","会場料「富士(1)」","58800.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","58800.0000"
"33404","2025/05/16","2","2","愛知県高等学校野球連盟","180"," ",""," ","","B01","ご宴会お飲物","0004","飲み放題C(2時間)","3000.0000","54","162000.0000","133885.0000","13388.0000","14727.0000","","0.00","0.0000"
"33404","2025/05/16","2","3","愛知県高等学校野球連盟","180"," ",""," ","","B01","ご宴会お飲物","1999","日本酒(4合瓶)お持込料","1452.0000","2","2904.0000","2400.0000","240.0000","264.0000","","0.00","0.0000"
"33404","2025/05/16","2","4","愛知県高等学校野球連盟","180"," ",""," ","","M03","内部オプション(宴会備品)","0001","マイク","2200.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","4400.0000"
"33404","2025/05/16","2","5","愛知県高等学校野球連盟","180"," ",""," ","","M03","内部オプション(宴会備品)","0004","司会台","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"33404","2025/05/16","2","6","愛知県高等学校野球連盟","180"," ",""," ","","M03","内部オプション(宴会備品)","0098","花束","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"33404","2025/05/16","9999","8","愛知県高等学校野球連盟","180","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","54","335340.0000","277884.0000","27000.0000","30456.0000","","0.00","0.0000"
"33404","2025/05/16","2","8","愛知県高等学校野球連盟","180","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","54","326700.0000","270000.0000","27000.0000","29700.0000","","0.00","0.0000"
"33404","2025/05/16","2","8","愛知県高等学校野球連盟","180","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","54","8640.0000","7884.0000","0.0000","756.0000","","0.00","0.0000"
"33407","2025/05/10","3","1","東海地方簡易郵便局連合会","300"," ",""," ","","R01","会場料収入","0021","会場料「紬(2)」","70900.0000","1","63810.0000","58010.0000","0.0000","5800.0000","割引","10.00","7090.0000"
"33407","2025/05/10","3","2","東海地方簡易郵便局連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0004","ワイヤレスマイク","3300.0000","2","1980.0000","1800.0000","0.0000","180.0000","割引","70.00","4620.0000"
"33407","2025/05/10","3","3","東海地方簡易郵便局連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0064","司会台","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"33407","2025/05/10","3","4","東海地方簡易郵便局連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","5500.0000"
"33407","2025/05/10","3","5","東海地方簡易郵便局連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0014","会場内吊看板　板のみ(450×3600","1100.0000","1","1100.0000","1000.0000","0.0000","100.0000","","0.00","0.0000"
