予約番号,実施日,提供会場枝番,明細枝番,予約宴会名称,主会場ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目名称,ﾊﾟｯｹｰｼﾞ商品ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ商品名称,科目ｺｰﾄﾞ,科目名称,商品ｺｰﾄﾞ,商品名称,単価,数量,請求金額(GROSS),請求金額(NET),請求金額(ｻｰﾋﾞｽ料),請求金額(消費税),割引名称,割引率,割引金額
"34968","2027/04/02","11","9","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1100.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","2200.0000"
"34968","2027/04/02","11","10","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","30","54450.0000","45000.0000","4500.0000","4950.0000","","0.00","0.0000"
"34968","2027/04/02","11","11","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","2","3630.0000","3000.0000","300.0000","330.0000","","0.00","0.0000"
"34968","2027/04/02","11","12","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","R01","会場料収入","0004","錦","143000.0000","1","100100.0000","91000.0000","0.0000","9100.0000","割引","30.00","42900.0000"
"34968","2027/04/02","11","13","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","R01","会場料収入","0024","楓","180000.0000","1","126000.0000","114546.0000","0.0000","11454.0000","割引","30.00","54000.0000"
"34968","2027/04/02","11","14","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","4400.0000"
"34968","2027/04/02","11","15","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1100.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","2200.0000"
"34968","2027/04/02","11","16","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","30","54450.0000","45000.0000","4500.0000","4950.0000","","0.00","0.0000"
"34968","2027/04/02","11","17","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","2","3630.0000","3000.0000","300.0000","330.0000","","0.00","0.0000"
"34968","2027/04/02","11","18","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","R01","会場料収入","0004","錦","143000.0000","1","100100.0000","91000.0000","0.0000","9100.0000","割引","30.00","42900.0000"
"34968","2027/04/02","11","19","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","R01","会場料収入","0024","楓","180000.0000","1","126000.0000","114546.0000","0.0000","11454.0000","割引","30.00","54000.0000"
"34968","2027/04/02","11","20","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","4400.0000"
"34968","2027/04/02","11","21","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0034","延長コード","550.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","1100.0000"
"34968","2027/04/02","11","22","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1100.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","2200.0000"
"34968","2027/04/02","11","23","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","30","54450.0000","45000.0000","4500.0000","4950.0000","","0.00","0.0000"
"34968","2027/04/02","11","24","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","2","3630.0000","3000.0000","300.0000","330.0000","","0.00","0.0000"
"34968","2027/04/02","11","25","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","R01","会場料収入","0004","錦","143000.0000","1","100100.0000","91000.0000","0.0000","9100.0000","割引","30.00","42900.0000"
"34968","2027/04/02","11","26","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","R01","会場料収入","0024","楓","180000.0000","1","126000.0000","114546.0000","0.0000","11454.0000","割引","30.00","54000.0000"
"34968","2027/04/02","11","27","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","4400.0000"
"34968","2027/04/02","11","28","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0034","延長コード","550.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","1100.0000"
"34968","2027/04/02","11","29","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1100.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","2200.0000"
"34968","2027/04/02","11","30","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","30","54450.0000","45000.0000","4500.0000","4950.0000","","0.00","0.0000"
"34968","2027/04/02","11","31","名鉄観光サービス㈱　令和９年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","2","3630.0000","3000.0000","300.0000","330.0000","","0.00","0.0000"
"34979","2027/03/02","1","1","清水ヶ丘高等学校","170"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","164","10824.0000","9840.0000","0.0000","984.0000","","0.00","0.0000"
"34979","2027/03/02","1","2","清水ヶ丘高等学校","170"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","1654","5403618.0000","4465800.0000","446580.0000","491238.0000","","0.00","0.0000"
"35182","2027/05/26","1","1","大東市立住道中学校","170"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","160","522720.0000","432000.0000","43200.0000","47520.0000","","0.00","0.0000"
"35182","2027/05/26","3","2","大東市立住道中学校","170"," ",""," ","","F14","朝食用売上","0001","朝食用売上","1100.0000","160","176000.0000","160000.0000","0.0000","16000.0000","","0.00","0.0000"
"35182","2027/05/26","1","3","大東市立住道中学校","170"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","160","10560.0000","9600.0000","0.0000","960.0000","","0.00","0.0000"
"35581","2027/04/22","3","1","尼崎市立小田北小学校","115"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","150","490050.0000","405000.0000","40500.0000","44550.0000","","0.00","0.0000"
"35581","2027/04/22","3","2","尼崎市立小田北小学校","115"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","150","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"35633","2027/05/22","1","1","愛知志登茂会","170"," ",""," ","","R01","会場料収入","0004","御会議室料金【錦の間】","54900.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","54900.0000"
"35633","2027/05/22","1","2","愛知志登茂会","170"," ",""," ","","R01","会場料収入","0027","御会議室料金【伏見の間】","20400.0000","1","20400.0000","18546.0000","0.0000","1854.0000","","0.00","0.0000"
"35633","2027/05/22","1","3","愛知志登茂会","170"," ",""," ","","R01","会場料収入","0029","三蔵","17300.0000","1","17300.0000","15728.0000","0.0000","1572.0000","","0.00","0.0000"
"35633","2027/05/22","1","4","愛知志登茂会","170"," ",""," ","","B02","会議お飲物","0008","ペットボトルお茶(500ml)","363.0000","48","17424.0000","14400.0000","1440.0000","1584.0000","","0.00","0.0000"
"35633","2027/05/22","1","8","愛知志登茂会","170"," ",""," ","","M10","ミスク(会議ミスク)","0004","お土産","2700.0000","5","13500.0000","12273.0000","0.0000","1227.0000","","0.00","0.0000"
"35633","2027/05/22","1","9","愛知志登茂会","170"," ",""," ","","B01","ご宴会お飲物","0003","飲み放題B(2時間)","2600.0000","88","228800.0000","189091.0000","18909.0000","20800.0000","","0.00","0.0000"
"35633","2027/05/22","1","10","愛知志登茂会","170"," ",""," ","","M06","外部オプション(コンパ)","0001","コンパニオン","19800.0000","10","198000.0000","180000.0000","0.0000","18000.0000","","0.00","0.0000"
"35633","2027/05/22","9999","12","愛知志登茂会","170","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","8630.0000","88","759440.0000","628848.0000","61600.0000","68992.0000","","0.00","0.0000"
"35633","2027/05/22","1","12","愛知志登茂会","170","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","8470.0000","88","745360.0000","616000.0000","61600.0000","67760.0000","","0.00","0.0000"
"35633","2027/05/22","1","12","愛知志登茂会","170","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","88","14080.0000","12848.0000","0.0000","1232.0000","","0.00","0.0000"
"35633","2027/05/22","1","13","愛知志登茂会","170"," ",""," ","","R02","会場料収入(宴会)","0018","富士","330.0000","88","29040.0000","26400.0000","0.0000","2640.0000","","0.00","0.0000"
"35642","2027/05/28","2","1","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300"," ",""," ","","R01","会場料収入","0021","会場料「紬(2)」","127700.0000","1","127700.0000","116091.0000","0.0000","11609.0000","","0.00","0.0000"
"35642","2027/05/28","2","2","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300"," ",""," ","","M02","内部オプション(会議備品)","0064","司会台","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"35642","2027/05/28","2","3","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","5500.0000"
"35642","2027/05/28","2","4","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300"," ",""," ","","M02","内部オプション(会議備品)","0072","ワイヤレスマイク","3300.0000","2","4620.0000","4200.0000","0.0000","420.0000","割引","30.00","1980.0000"
"35642","2027/05/28","2","5","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"35642","2027/05/28","2","6","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300"," ",""," ","","M02","内部オプション(会議備品)","0099","Web音声配信(USB)","5500.0000","1","5500.0000","5000.0000","0.0000","500.0000","","0.00","0.0000"
"35642","2027/05/28","2","7","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300"," ",""," ","","M02","内部オプション(会議備品)","0055","Wi-Fiルーター","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","5500.0000"
"35642","2027/05/28","2","8","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300"," ",""," ","","M02","内部オプション(会議備品)","0066","ステージ(1200×2400)設営費","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35642","2027/05/28","9999","9","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","40","248400.0000","205840.0000","20000.0000","22560.0000","","0.00","0.0000"
"35642","2027/05/28","2","9","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","40","242000.0000","200000.0000","20000.0000","22000.0000","","0.00","0.0000"
"35642","2027/05/28","2","9","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","40","6400.0000","5840.0000","0.0000","560.0000","","0.00","0.0000"
"35642","2027/05/28","2","10","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300"," ",""," ","","R01","会場料収入","0020","会場料「紬(1)」","77800.0000","1","38900.0000","35364.0000","0.0000","3536.0000","割引","50.00","38900.0000"
"35642","2027/05/28","2","11","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300"," ",""," ","","M03","内部オプション(宴会備品)","0002","ワイヤレスマイク","3300.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","6600.0000"
"35642","2027/05/28","2","12","株式会社サンキュウ･トランスポート･中部　※ホテル押さえ","300"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","40","88000.0000","72728.0000","7272.0000","8000.0000","","0.00","0.0000"
"35648","2027/05/25","2","1","愛知県生コンクリート工業組合","300"," ",""," ","","R01","会場料収入","0020","会場料「紬(1)」","77800.0000","1","11670.0000","10610.0000","0.0000","1060.0000","割引","85.00","66130.0000"
"35648","2027/05/25","2","2","愛知県生コンクリート工業組合","300"," ",""," ","","R01","会場料収入","0021","会場料「紬(2)」","70900.0000","1","70900.0000","64455.0000","0.0000","6445.0000","","0.00","0.0000"
"35648","2027/05/25","2","3","愛知県生コンクリート工業組合","300"," ",""," ","","M02","内部オプション(会議備品)","0004","有線マイク","2200.0000","2","4400.0000","4000.0000","0.0000","400.0000","","0.00","0.0000"
"35648","2027/05/25","2","4","愛知県生コンクリート工業組合","300"," ",""," ","","M02","内部オプション(会議備品)","0004","ワイヤレスマイク","3300.0000","2","4400.0000","4000.0000","0.0000","400.0000","割引","0.00","2200.0000"
"35648","2027/05/25","2","5","愛知県生コンクリート工業組合","300"," ",""," ","","M02","内部オプション(会議備品)","0068","会議用テーブルクロス","330.0000","4","0.0000","0.0000","0.0000","0.0000","割引","100.00","1320.0000"
"35648","2027/05/25","2","6","愛知県生コンクリート工業組合","300"," ",""," ","","M02","内部オプション(会議備品)","0064","司会台","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"35648","2027/05/25","2","7","愛知県生コンクリート工業組合","300"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","5500.0000"
"35648","2027/05/25","2","8","愛知県生コンクリート工業組合","300"," ",""," ","","M02","内部オプション(会議備品)","0066","ステージ(1200×2400)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35648","2027/05/25","2","9","愛知県生コンクリート工業組合","300"," ",""," ","","B02","会議お飲物","0001","ホットコーヒー","550.0000","20","11000.0000","9091.0000","909.0000","1000.0000","","0.00","0.0000"
"35648","2027/05/25","2","10","愛知県生コンクリート工業組合","300"," ",""," ","","B01","ご宴会お飲物","0004","飲み放題C(2時間)","3000.0000","25","75000.0000","61984.0000","6198.0000","6818.0000","","0.00","0.0000"
"35648","2027/05/25","2","11","愛知県生コンクリート工業組合","300"," ",""," ","","M03","内部オプション(宴会備品)","0001","ワイヤレスマイク","3300.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","6600.0000"
"35648","2027/05/25","2","12","愛知県生コンクリート工業組合","300"," ",""," ","","M06","外部オプション(コンパ)","0001","コンパニオン","17600.0000","3","52800.0000","48000.0000","0.0000","4800.0000","","0.00","0.0000"
"35648","2027/05/25","9999","13","愛知県生コンクリート工業組合","300","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)"," ",""," ","ご宴会料理(立食ビュッフェ)","7420.0000","25","185500.0000","153650.0000","15000.0000","16850.0000","","0.00","0.0000"
"35648","2027/05/25","2","13","愛知県生コンクリート工業組合","300","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","7260.0000","25","181500.0000","150000.0000","15000.0000","16500.0000","","0.00","0.0000"
"35648","2027/05/25","2","13","愛知県生コンクリート工業組合","300","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","25","4000.0000","3650.0000","0.0000","350.0000","","0.00","0.0000"
"35762","2027/05/31","2","1","大阪市立松原第五中学校","290"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","171","558657.0000","461700.0000","46170.0000","50787.0000","","0.00","0.0000"
"35762","2027/05/31","2","2","大阪市立松原第五中学校","290"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","171","11286.0000","10260.0000","0.0000","1026.0000","","0.00","0.0000"
"35860","2027/05/19","3","1","西宮市立山口中学校","170"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","135","441045.0000","364500.0000","36450.0000","40095.0000","","0.00","0.0000"
"35860","2027/05/19","3","2","西宮市立山口中学校","170"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","135","8910.0000","8100.0000","0.0000","810.0000","","0.00","0.0000"
"35885","2027/05/27","3","1","阪南市立貝掛中学校","170"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","91","297297.0000","245700.0000","24570.0000","27027.0000","","0.00","0.0000"
"35885","2027/05/27","3","2","阪南市立貝掛中学校","170"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","91","6006.0000","5460.0000","0.0000","546.0000","","0.00","0.0000"
"35896","2027/05/24","3","1","大阪市立住之江中学校","170"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","200","653400.0000","540000.0000","54000.0000","59400.0000","","0.00","0.0000"
"35896","2027/05/24","3","2","大阪市立住之江中学校","170"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","200","13200.0000","12000.0000","0.0000","1200.0000","","0.00","0.0000"
"36044","2027/04/24","1","1","愛知県教友会","260"," ",""," ","","R01","会場料収入","0018","鶴","177200.0000","1","177200.0000","161091.0000","0.0000","16109.0000","","0.00","0.0000"
"36044","2027/04/24","1","2","愛知県教友会","260"," ",""," ","","R01","会場料収入","0026","葵","30300.0000","1","30300.0000","27546.0000","0.0000","2754.0000","","0.00","0.0000"
"36044","2027/04/24","1","3","愛知県教友会","260"," ",""," ","","R01","会場料収入","0025","橘","56200.0000","1","56200.0000","51091.0000","0.0000","5109.0000","","0.00","0.0000"
"36044","2027/04/24","9999","4","愛知県教友会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","150","931500.0000","771900.0000","75000.0000","84600.0000","","0.00","0.0000"
"36044","2027/04/24","1","4","愛知県教友会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","150","907500.0000","750000.0000","75000.0000","82500.0000","","0.00","0.0000"
"36044","2027/04/24","1","4","愛知県教友会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","150","24000.0000","21900.0000","0.0000","2100.0000","","0.00","0.0000"
"36044","2027/04/24","1","5","愛知県教友会","260"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","150","330000.0000","272728.0000","27272.0000","30000.0000","","0.00","0.0000"
"36044","2027/04/24","1","6","愛知県教友会","260"," ",""," ","","R02","会場料収入(宴会)","0018","富士","330.0000","150","49500.0000","45000.0000","0.0000","4500.0000","","0.00","0.0000"
"36194","2027/05/12","1","1","井原市立芳井中学校","115"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","28","91476.0000","75600.0000","7560.0000","8316.0000","","0.00","0.0000"
"36194","2027/05/12","1","2","井原市立芳井中学校","115"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","28","1848.0000","1680.0000","0.0000","168.0000","","0.00","0.0000"
"36194","2027/05/12","3","3","井原市立芳井中学校","115"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","28","91476.0000","75600.0000","7560.0000","8316.0000","","0.00","0.0000"
"36194","2027/05/12","3","4","井原市立芳井中学校","115"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","28","1848.0000","1680.0000","0.0000","168.0000","","0.00","0.0000"
"36398","2027/04/09","1","2","中央コンサルタンツ株式会社 部長会 ※松→卓盛/準備17:00/本番18:00-20:00","200"," ",""," ","","B01","ご宴会お飲物","0004","飲み放題C(2時間)","2800.0000","60","168000.0000","138844.0000","13884.0000","15272.0000","","0.00","0.0000"
"36398","2027/04/09","1","3","中央コンサルタンツ株式会社 部長会 ※松→卓盛/準備17:00/本番18:00-20:00","200"," ",""," ","","M03","内部オプション(宴会備品)","0001","マイク(ご宴会)","2200.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","4400.0000"
"36398","2027/04/09","1","4","中央コンサルタンツ株式会社 部長会 ※松→卓盛/準備17:00/本番18:00-20:00","200"," ",""," ","","R02","会場料収入(宴会)","0003","松","82300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","82300.0000"
"36398","2027/04/09","9999","6","中央コンサルタンツ株式会社 部長会 ※松→卓盛/準備17:00/本番18:00-20:00","200","F09","大皿卓盛料理","0001","大皿卓盛料理"," ",""," ","大皿卓盛料理","7420.0000","60","445200.0000","368760.0000","36000.0000","40440.0000","","0.00","0.0000"
"36398","2027/04/09","1","6","中央コンサルタンツ株式会社 部長会 ※松→卓盛/準備17:00/本番18:00-20:00","200","F09","大皿卓盛料理","0001","大皿卓盛料理","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","7260.0000","60","435600.0000","360000.0000","36000.0000","39600.0000","","0.00","0.0000"
"36398","2027/04/09","1","6","中央コンサルタンツ株式会社 部長会 ※松→卓盛/準備17:00/本番18:00-20:00","200","F09","大皿卓盛料理","0001","大皿卓盛料理","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","60","9600.0000","8760.0000","0.0000","840.0000","","0.00","0.0000"
"36398","2027/04/09","2","7","中央コンサルタンツ株式会社 部長会 ※松→卓盛/準備17:00/本番18:00-20:00","200"," ",""," ","","R02","会場料収入(宴会)","0011","楓","70510.0000","1","70510.0000","64100.0000","0.0000","6410.0000","","0.00","0.0000"
"36398","2027/04/09","2","8","中央コンサルタンツ株式会社 部長会 ※松→卓盛/準備17:00/本番18:00-20:00","200"," ",""," ","","F03","宴会別注・お子様料理・構成用","0008","別注料理","6655.0000","5","33275.0000","27500.0000","2750.0000","3025.0000","","0.00","0.0000"
"36418","2027/03/17","1","1","名古屋商工会議所若鯱会　※移動可,先方は鶴希望⇒直前に空いてたら振替","180"," ",""," ","","R01","会場料収入","0011","会場料「富士(1)」","151900.0000","1","151900.0000","138091.0000","0.0000","13809.0000","","0.00","0.0000"
"36418","2027/03/17","1","2","名古屋商工会議所若鯱会　※移動可,先方は鶴希望⇒直前に空いてたら振替","180"," ",""," ","","M02","内部オプション(会議備品)","0004","　有線マイク","2200.0000","2","4400.0000","4000.0000","0.0000","400.0000","","0.00","0.0000"
"36418","2027/03/17","1","3","名古屋商工会議所若鯱会　※移動可,先方は鶴希望⇒直前に空いてたら振替","180"," ",""," ","","M02","内部オプション(会議備品)","0072","　ワイヤレスマイク","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"36418","2027/03/17","1","4","名古屋商工会議所若鯱会　※移動可,先方は鶴希望⇒直前に空いてたら振替","180"," ",""," ","","M02","内部オプション(会議備品)","0068","　会議用テーブルクロス","330.0000","26","8580.0000","7800.0000","0.0000","780.0000","","0.00","0.0000"
"36418","2027/03/17","1","5","名古屋商工会議所若鯱会　※移動可,先方は鶴希望⇒直前に空いてたら振替","180"," ",""," ","","B02","会議お飲物","0008","　ペットボトルお茶(500ml)","363.0000","45","16335.0000","13500.0000","1350.0000","1485.0000","","0.00","0.0000"
"36419","2027/04/14","1","1","名古屋商工会議所若鯱会　※移動可,先方は鶴希望⇒直前に空いてたら振替","180"," ",""," ","","R01","会場料収入","0011","会場料「富士(1)」","108500.0000","1","108500.0000","98637.0000","0.0000","9863.0000","","0.00","0.0000"
"36419","2027/04/14","1","2","名古屋商工会議所若鯱会　※移動可,先方は鶴希望⇒直前に空いてたら振替","180"," ",""," ","","M02","内部オプション(会議備品)","0004","　有線マイク","2200.0000","2","4400.0000","4000.0000","0.0000","400.0000","","0.00","0.0000"
"36419","2027/04/14","1","3","名古屋商工会議所若鯱会　※移動可,先方は鶴希望⇒直前に空いてたら振替","180"," ",""," ","","M02","内部オプション(会議備品)","0072","　ワイヤレスマイク","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"36419","2027/04/14","1","4","名古屋商工会議所若鯱会　※移動可,先方は鶴希望⇒直前に空いてたら振替","180"," ",""," ","","M02","内部オプション(会議備品)","0068","　会議用テーブルクロス","330.0000","26","8580.0000","7800.0000","0.0000","780.0000","","0.00","0.0000"
"36419","2027/04/14","1","5","名古屋商工会議所若鯱会　※移動可,先方は鶴希望⇒直前に空いてたら振替","180"," ",""," ","","B02","会議お飲物","0008","　ペットボトルお茶(500ml)","363.0000","45","16335.0000","13500.0000","1350.0000","1485.0000","","0.00","0.0000"
"36443","2027/04/30","1","1","京都市立大原野小学校","115"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","30","98010.0000","81000.0000","8100.0000","8910.0000","","0.00","0.0000"
"36443","2027/04/30","1","2","京都市立大原野小学校","115"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","30","1980.0000","1800.0000","0.0000","180.0000","","0.00","0.0000"
"36456","2027/04/07","2","1","NDSインフォス株式会社","290"," ",""," ","","R01","会場料収入","0018","鶴","460800.0000","1","391680.0000","356073.0000","0.0000","35607.0000","割引","15.00","69120.0000"
"36456","2027/04/07","2","2","NDSインフォス株式会社","290"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","3","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"36456","2027/04/07","2","3","NDSインフォス株式会社","290"," ",""," ","","M02","内部オプション(会議備品)","0003","スクリーン(3000×2400)","17600.0000","2","35200.0000","32000.0000","0.0000","3200.0000","","0.00","0.0000"
"36456","2027/04/07","2","4","NDSインフォス株式会社","290"," ",""," ","","M02","内部オプション(会議備品)","0008","プロジェクター","33000.0000","2","66000.0000","60000.0000","0.0000","6000.0000","","0.00","0.0000"
"36456","2027/04/07","2","6","NDSインフォス株式会社","290"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","5500.0000"
